Iteration,VS,Thickness,Likelihood,Misfit,Acceptance,VpVs0
469,"[888, 2815, 2896, 3584, 3899, 4163, 4429]","[673, 1744, 2608, 2675, 4125, 12434, 0]",0.008031298240013,9.65,1,3.41
475,"[888, 2815, 2896, 3584, 3726, 4163, 4429]","[673, 1744, 2608, 2675, 4125, 12434, 0]",0.0087784547994432,9.47,1,3.41
483,"[888, 2815, 2896, 3584, 3726, 4163, 4429]","[673, 1744, 2608, 2675, 4125, 15093, 0]",0.011273511644076,8.97,1,3.41
484,"[853, 2815, 2896, 3584, 3726, 4163, 4429]","[673, 1744, 2608, 2675, 4125, 15093, 0]",0.0098413239826091,9.24,1,3.46
485,"[853, 2815, 2896, 3584, 3726, 4163, 4429]","[673, 1744, 2608, 2675, 4125, 15093, 0]",0.0045434562824278,10.79,1,3.11
490,"[853, 2815, 2896, 3584, 3726, 4163, 4429]","[673, 1744, 2608, 2675, 4125, 15093, 0]",0.0045434562824278,10.79,0,3.11
491,"[853, 2815, 2896, 3584, 3726, 4163, 4429]","[673, 1744, 2608, 2675, 4125, 15093, 0]",0.0045434562824278,10.79,0,3.11
492,"[853, 2815, 2896, 3584, 3726, 4163, 4429]","[673, 1744, 2608, 2675, 4125, 15093, 0]",0.0045434562824278,10.79,0,3.11
493,"[853, 2815, 2896, 3584, 3726, 4163, 4429]","[673, 1744, 2608, 2675, 4125, 15093, 0]",0.0038587562280325,11.11,1,3.05
499,"[853, 2815, 2896, 3584, 3726, 4163, 4429]","[673, 1744, 2608, 2675, 4125, 15093, 0]",0.0038587562280325,11.11,0,3.05
